experiment_timestep,episode,episode_score,timestep_episode,best_score,accumulated_score
900,0,1.0,900,1.0,1.0
1660,0,2.0,1660,2.0,2.0
1800,1,0.0,140,2.0,2.0
2700,1,2.0,1040,2.0,4.0
3338,1,2.0,1678,2.0,4.0
3600,2,0.0,262,2.0,4.0
