experiment_timestep,episode,episode_score,timestep_episode,best_score,accumulated_score
900,0,0.0,900,0,0.0
1058,0,0.0,1058,0,0.0
1800,1,0.0,742,0,0.0
2130,1,1.0,1072,1.0,1.0
2700,2,0.0,570,1.0,1.0
3456,2,0.0,1326,1.0,1.0
3600,3,0.0,144,1.0,1.0
