experiment_timestep,episode,episode_score,timestep_episode,best_score,accumulated_score
129600,15,2.0,6707,3.0,17.0
130500,15,3.0,7607,3.0,18.0
131086,15,3.0,8193,3.0,18.0
131400,16,0.0,314,3.0,18.0
132300,16,0.0,1214,3.0,18.0
133200,16,0.0,2114,3.0,18.0
134100,16,0.0,3014,3.0,18.0
135000,16,0.0,3914,3.0,18.0
135900,16,0.0,4814,3.0,18.0
136800,16,0.0,5714,3.0,18.0
137700,16,0.0,6614,3.0,18.0
138600,16,0.0,7514,3.0,18.0
139278,16,0.0,8192,3.0,18.0
139500,17,0.0,222,3.0,18.0
140400,17,0.0,1122,3.0,18.0
141300,17,0.0,2022,3.0,18.0
142200,17,0.0,2922,3.0,18.0
143100,17,0.0,3822,3.0,18.0
144000,17,1.0,4722,3.0,19.0
144900,17,1.0,5622,3.0,19.0
145800,17,1.0,6522,3.0,19.0
146700,17,1.0,7422,3.0,19.0
147471,17,1.0,8193,3.0,19.0
147600,18,0.0,129,3.0,19.0
148500,18,0.0,1029,3.0,19.0
149400,18,0.0,1929,3.0,19.0
150300,18,0.0,2829,3.0,19.0
151200,18,1.0,3729,3.0,20.0
152100,18,1.0,4629,3.0,20.0
153000,18,1.0,5529,3.0,20.0
153900,18,1.0,6429,3.0,20.0
154800,18,1.0,7329,3.0,20.0
155664,18,1.0,8193,3.0,20.0
155700,19,0.0,36,3.0,20.0
156600,19,0.0,936,3.0,20.0
157500,19,0.0,1836,3.0,20.0
158400,19,0.0,2736,3.0,20.0
159300,19,0.0,3636,3.0,20.0
160200,19,0.0,4536,3.0,20.0
161100,19,0.0,5436,3.0,20.0
162000,19,0.0,6336,3.0,20.0
162900,19,0.0,7236,3.0,20.0
163800,19,0.0,8136,3.0,20.0
163857,19,0.0,8193,3.0,20.0
164700,20,0.0,843,3.0,20.0
165600,20,1.0,1743,3.0,21.0
166500,20,1.0,2643,3.0,21.0
167400,20,1.0,3543,3.0,21.0
168300,20,1.0,4443,3.0,21.0
169200,20,1.0,5343,3.0,21.0
170100,20,1.0,6243,3.0,21.0
171000,20,1.0,7143,3.0,21.0
171900,20,1.0,8043,3.0,21.0
172050,20,1.0,8193,3.0,21.0
172800,21,0.0,750,3.0,21.0
173700,21,0.0,1650,3.0,21.0
174600,21,0.0,2550,3.0,21.0
175500,21,0.0,3450,3.0,21.0
176400,21,0.0,4350,3.0,21.0
177300,21,0.0,5250,3.0,21.0
178200,21,0.0,6150,3.0,21.0
179100,21,0.0,7050,3.0,21.0
180000,21,0.0,7950,3.0,21.0
180243,21,0.0,8193,3.0,21.0
180900,22,0.0,657,3.0,21.0
181800,22,0.0,1557,3.0,21.0
182700,22,0.0,2457,3.0,21.0
183600,22,0.0,3357,3.0,21.0
184500,22,0.0,4257,3.0,21.0
185400,22,1.0,5157,3.0,22.0
186300,22,1.0,6057,3.0,22.0
187200,22,1.0,6957,3.0,22.0
188100,22,1.0,7857,3.0,22.0
188436,22,1.0,8193,3.0,22.0
189000,23,0.0,564,3.0,22.0
189900,23,1.0,1464,3.0,23.0
190800,23,1.0,2364,3.0,23.0
191700,23,1.0,3264,3.0,23.0
192600,23,1.0,4164,3.0,23.0
193500,23,1.0,5064,3.0,23.0
194400,23,2.0,5964,3.0,24.0
195300,23,2.0,6864,3.0,24.0
196200,23,2.0,7764,3.0,24.0
196628,23,2.0,8192,3.0,24.0
197100,24,0.0,472,3.0,24.0
198000,24,0.0,1372,3.0,24.0
198900,24,0.0,2272,3.0,24.0
199800,24,0.0,3172,3.0,24.0
200700,24,0.0,4072,3.0,24.0
201600,24,0.0,4972,3.0,24.0
202500,24,0.0,5872,3.0,24.0
203400,24,0.0,6772,3.0,24.0
204300,24,0.0,7672,3.0,24.0
204821,24,0.0,8193,3.0,24.0
205200,25,0.0,379,3.0,24.0
206100,25,0.0,1279,3.0,24.0
207000,25,0.0,2179,3.0,24.0
207900,25,1.0,3079,3.0,25.0
208800,25,1.0,3979,3.0,25.0
209700,25,1.0,4879,3.0,25.0
210600,25,1.0,5779,3.0,25.0
211500,25,1.0,6679,3.0,25.0
212400,25,1.0,7579,3.0,25.0
213014,25,1.0,8193,3.0,25.0
213300,26,0.0,286,3.0,25.0
214200,26,1.0,1186,3.0,26.0
215100,26,2.0,2086,3.0,27.0
216000,26,2.0,2986,3.0,27.0
216900,26,2.0,3886,3.0,27.0
217800,26,2.0,4786,3.0,27.0
218700,26,2.0,5686,3.0,27.0
219600,26,2.0,6586,3.0,27.0
220500,26,2.0,7486,3.0,27.0
221207,26,2.0,8193,3.0,27.0
221400,27,0.0,193,3.0,27.0
222300,27,0.0,1093,3.0,27.0
223200,27,0.0,1993,3.0,27.0
224100,27,0.0,2893,3.0,27.0
225000,27,0.0,3793,3.0,27.0
225900,27,0.0,4693,3.0,27.0
226800,27,0.0,5593,3.0,27.0
227700,27,0.0,6493,3.0,27.0
228600,27,0.0,7393,3.0,27.0
229400,27,0.0,8193,3.0,27.0
229500,28,0.0,100,3.0,27.0
230400,28,0.0,1000,3.0,27.0
231300,28,0.0,1900,3.0,27.0
232200,28,0.0,2800,3.0,27.0
233100,28,0.0,3700,3.0,27.0
234000,28,0.0,4600,3.0,27.0
234900,28,0.0,5500,3.0,27.0
235800,28,0.0,6400,3.0,27.0
236700,28,0.0,7300,3.0,27.0
237592,28,0.0,8192,3.0,27.0
237600,29,0.0,8,3.0,27.0
238500,29,0.0,908,3.0,27.0
239400,29,0.0,1808,3.0,27.0
240300,29,0.0,2708,3.0,27.0
241200,29,0.0,3608,3.0,27.0
242100,29,0.0,4508,3.0,27.0
243000,29,1.0,5408,3.0,28.0
243900,29,1.0,6308,3.0,28.0
244800,29,1.0,7208,3.0,28.0
245700,29,1.0,8108,3.0,28.0
245785,29,1.0,8193,3.0,28.0
246600,30,0.0,815,3.0,28.0
247500,30,1.0,1715,3.0,29.0
248400,30,1.0,2615,3.0,29.0
249300,30,1.0,3515,3.0,29.0
250200,30,1.0,4415,3.0,29.0
251100,30,1.0,5315,3.0,29.0
252000,30,1.0,6215,3.0,29.0
252900,30,1.0,7115,3.0,29.0
253800,30,1.0,8015,3.0,29.0
253978,30,1.0,8193,3.0,29.0
254700,31,0.0,722,3.0,29.0
255600,31,1.0,1622,3.0,30.0
